Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[2064, 1564, 3193, 3295, 2607, 3630, 215, 619, 3201, 1575, 2777, 3418, 2162, 2490, 3944, 3861, 2947, 3945, 3740, 2451]",22885,24000,1115,0.310163633999764,,0.1,0.4,800,5,40,5,50,9,20
stochastic_distorted_greedy_0.1,"[4369, 790, 824, 3944, 210, 24, 3630, 3462, 3945, 1575, 3131, 3712, 3663, 1243, 3464, 2761, 2490, 598, 2947, 2122, 3861, 225, 4125, 4055]",25540,27200,1660,0.30583529800060205,,0.1,0.4,800,5,40,5,50,9,25
stochastic_distorted_greedy_0.1,"[1758, 3326, 3464, 4130, 4125, 2780, 4265, 1564, 2777, 3418, 215, 3145, 3963, 3630, 3959, 3131, 3945, 715, 442, 3663, 246, 4369, 4055, 1575, 4507, 3260]",27033,28800,1767,0.3229854950004665,,0.1,0.4,800,5,40,5,50,9,30
stochastic_distorted_greedy_0.1,"[412, 2451, 1910, 50, 598, 957, 3295, 4369, 3201, 2122, 2947, 1210, 3503, 3145, 1575, 2607, 3874, 3630, 215, 3130, 3418, 2561, 3959, 3663, 1663, 3944]",25310,28000,2690,0.32446438199986005,,0.1,0.4,800,5,40,5,50,9,35
stochastic_distorted_greedy_0.1,"[4486, 1910, 2712, 1095, 2575, 715, 3740, 489, 3145, 1243, 3959, 1575, 2607, 3630, 598, 215, 4055, 24, 3249, 3326, 4125, 3712, 1839, 1404, 3945, 2584, 3503, 3874]",25290,27200,1910,0.3357252929999959,,0.1,0.4,800,5,40,5,50,9,40
stochastic_distorted_greedy_0.1,"[4315, 4125, 9, 24, 3200, 3959, 2575, 214, 1783, 3712, 1575, 1876, 215, 598, 1910, 3566, 3193, 3944, 4201, 2746, 1895, 2782, 3861, 3663, 3630, 3507, 442, 4461]",25683,28000,2317,0.3213724730012473,,0.1,0.4,800,5,40,5,50,9,45
stochastic_distorted_greedy_0.1,"[4265, 1374, 3464, 24, 1547, 3630, 1243, 4369, 1433, 3712, 3145, 598, 499, 3874, 4055, 2490, 3507, 3955, 1575, 273, 277, 2584, 4195, 1663, 4125, 2797, 215, 3260, 3663]",26283,29600,3317,0.3328489390005416,,0.1,0.4,800,5,40,5,50,9,50
stochastic_distorted_greedy_0.1,[85],4700,4800,100,0.18396223000308964,,0.1,1.0,800,5,40,5,50,9,1
stochastic_distorted_greedy_0.1,"[297, 85, 9, 338, 3772]",9285,9600,315,0.6024020080003538,,0.1,1.0,800,5,40,5,50,9,5
stochastic_distorted_greedy_0.1,"[424, 4296, 298, 2664, 13, 3211, 1098, 4113, 4155, 3785]",14025,14400,375,0.7057269460019597,,0.1,1.0,800,5,40,5,50,9,10
stochastic_distorted_greedy_0.1,"[88, 4315, 3211, 3006, 13, 4156, 4113, 338, 298, 3515, 1095, 161, 4354, 3229, 2198]",17050,17600,550,0.7435050669992052,,0.1,1.0,800,5,40,5,50,9,15
stochastic_distorted_greedy_0.1,"[338, 88, 13, 424, 3323, 9, 2213, 1098, 4366, 2831, 375, 3270, 4256, 1762, 3699, 1711, 388, 3833, 3791, 4354]",20535,21600,1065,0.7752579970001534,,0.1,1.0,800,5,40,5,50,9,20
stochastic_distorted_greedy_0.1,"[1270, 88, 85, 2198, 3067, 3785, 1098, 747, 4156, 1095, 161, 1132, 3211, 3791, 3006, 1558, 3229, 708, 3335, 1057, 13, 3581, 1185, 950, 2473]",25530,26400,870,0.7782086070001242,,0.1,1.0,800,5,40,5,50,9,25
stochastic_distorted_greedy_0.1,"[9, 4315, 3211, 824, 3772, 622, 4366, 1143, 3244, 1219, 4156, 3833, 375, 88, 1534, 1138, 1098, 442, 1095, 2780, 3291, 3874, 1977, 68, 1762, 13, 4244, 4354, 334, 1933]",26348,28800,2452,0.7779562049981905,,0.1,1.0,800,5,40,5,50,9,30
